service,type,genre,score,popularity
netflix,Movie,Adventure,7.3,57.678000000000004
netflix,Movie,Action,7.3,57.678000000000004
netflix,Movie,Crime,7.3,57.678000000000004
netflix,Movie,Mystery,7.3,57.678000000000004
hbo,Movie,Drama,7.15,11.105
hbo,Movie,History,7.15,11.105
netflix,Movie,Action,5.45,16.195
netflix,Movie,Comedy,5.45,16.195
hbo,Movie,Documentary,7.15,31.493000000000002
hbo,Movie,TV Movie,7.15,31.493000000000002
hbo,Movie,Action,5.75,18.49
hbo,Movie,Thriller,5.75,18.49
hbo,Movie,Science Fiction,5.75,18.49
amazon,Movie,Drama,7.5,9.691
amazon,Movie,Fantasy,7.5,9.691
amazon,Movie,Horror,7.5,9.691
amazon,Movie,Science Fiction,7.5,9.691
amazon,Movie,Action,6.949999999999999,6.345
amazon,Movie,Adventure,6.949999999999999,6.345
amazon,Movie,Fantasy,6.949999999999999,6.345
amazon,Movie,Horror,6.949999999999999,6.345
amazon,Movie,Science Fiction,6.949999999999999,6.345
amazon,Movie,Family,6.949999999999999,6.345
amazon,Movie,Fantasy,5.9,8.394
amazon,Movie,Action,5.9,8.394
amazon,Movie,Horror,5.9,8.394
amazon,Movie,Science Fiction,5.9,8.394
amazon,Movie,Adventure,5.9,8.394
amazon,Movie,Adventure,4.9,6.925
amazon,Movie,Science Fiction,4.9,6.925
amazon,Movie,Action,4.9,6.925
amazon,Movie,Family,4.9,6.925
amazon,Movie,Action,5.8,7.7379999999999995
amazon,Movie,Adventure,5.8,7.7379999999999995
amazon,Movie,Horror,5.8,7.7379999999999995
amazon,Movie,Science Fiction,5.8,7.7379999999999995
amazon,Movie,Action,5.9,5.232
amazon,Movie,Adventure,5.9,5.232
amazon,Movie,Science Fiction,5.9,5.232
amazon,Movie,Family,5.9,5.232
amazon,Movie,Adventure,5.35,6.046
amazon,Movie,Action,5.35,6.046
amazon,Movie,Science Fiction,5.35,6.046
amazon,Movie,Family,5.35,6.046
amazon,Movie,Adventure,4.4,5.513999999999999
amazon,Movie,Science Fiction,4.4,5.513999999999999
amazon,Movie,Action,4.4,5.513999999999999
amazon,Movie,Family,4.4,5.513999999999999
amazon,Movie,Fantasy,7.300000000000001,8.644
amazon,Movie,Adventure,7.300000000000001,8.644
amazon,Movie,Science Fiction,7.300000000000001,8.644
amazon,Movie,Horror,7.300000000000001,8.644
amazon,Movie,Science Fiction,5.05,4.727
amazon,Movie,Family,5.05,4.727
amazon,Movie,Action,5.6,12.057
amazon,Movie,Horror,5.6,12.057
amazon,Movie,Science Fiction,5.6,12.057
amazon,Movie,Drama,2.95,2.097
hbo,Movie,Documentary,5.85,0.6
amazon,Movie,Western,3.55,6.535
amazon,Movie,Action,2.05,1.177
netflix,Movie,Thriller,5.0,3.318
netflix,Movie,Drama,7.05,4.385
netflix,Movie,Crime,7.05,4.385
hbo,Movie,Drama,7.4,23.136999999999997
hbo,Movie,History,7.4,23.136999999999997
hbo,Movie,Crime,7.4,23.136999999999997
netflix,Movie,Drama,7.4,23.136999999999997
netflix,Movie,History,7.4,23.136999999999997
netflix,Movie,Crime,7.4,23.136999999999997
amazon,Movie,Crime,6.8,5.756
amazon,Movie,Action,6.8,5.756
netflix,Movie,Thriller,3.8,2.222
netflix,Movie,Drama,3.8,2.222
amazon,Movie,Comedy,7.25,11.235
amazon,Movie,Drama,7.25,11.235
amazon,Movie,Romance,7.25,11.235
disney,Movie,Animation,5.3,89.016
disney,Movie,Comedy,5.3,89.016
disney,Movie,Family,5.3,89.016
netflix,Movie,Family,4.7,13.137
netflix,Movie,Animation,4.7,13.137
netflix,Movie,Comedy,4.7,13.137
netflix,Movie,Comedy,4.85,9.345
netflix,Movie,Animation,4.85,9.345
netflix,Movie,Family,4.85,9.345
netflix,Movie,Animation,4.95,12.474
netflix,Movie,Comedy,4.95,12.474
netflix,Movie,Family,4.95,12.474
disney,Movie,Comedy,5.25,32.221
disney,Movie,Family,5.25,32.221
disney,Movie,Adventure,5.25,32.221
disney,Movie,Animation,5.25,32.221
netflix,Movie,Comedy,7.45,3.875
amazon,Movie,Comedy,7.5,0.884
amazon,Movie,Comedy,7.35,1.9509999999999998
hbo,Movie,Comedy,7.25,1.8219999999999998
hbo,Movie,Documentary,7.25,1.8219999999999998
amazon,Movie,Comedy,6.55,2.185
hulu,Movie,Comedy,3.0,1.475
amazon,Movie,Documentary,6.8,6.2860000000000005
hbo,Movie,Documentary,7.35,2.503
netflix,Movie,Action,6.15,5.712999999999999
netflix,Movie,Drama,6.15,5.712999999999999
netflix,Movie,Crime,6.15,5.712999999999999
hulu,Movie,Thriller,7.699999999999999,24.928
hulu,Movie,Science Fiction,7.699999999999999,24.928
hulu,Movie,Mystery,7.699999999999999,24.928
hulu,Movie,Romance,7.699999999999999,24.928
amazon,Movie,Comedy,6.35,1.795
amazon,Movie,Family,3.25,1.4
amazon,Movie,Action,3.25,1.4
amazon,Movie,Thriller,3.25,1.4
hulu,Movie,Comedy,5.95,2.327
netflix,Movie,Drama,5.05,1.4
disney,Movie,Comedy,6.5,18.63
disney,Movie,Drama,6.5,18.63
disney,Movie,Family,6.5,18.63
disney,Movie,TV Movie,6.5,18.63
netflix,Movie,Horror,5.1,5.525
netflix,Movie,Thriller,5.1,5.525
netflix,Movie,Mystery,5.1,5.525
netflix,Movie,Science Fiction,5.1,5.525
amazon,Movie,Drama,6.8,3.341
amazon,Movie,Romance,6.8,3.341
netflix,Movie,Drama,6.8,3.341
netflix,Movie,Romance,6.8,3.341
hulu,Movie,Mystery,5.45,8.035
hulu,Movie,Crime,5.45,8.035
hulu,Movie,Drama,5.45,8.035
hulu,Movie,Thriller,5.45,8.035
netflix,Movie,Horror,4.300000000000001,8.195
hulu,Movie,Science Fiction,6.050000000000001,70.929
hulu,Movie,Action,6.050000000000001,70.929
hulu,Movie,Thriller,6.050000000000001,70.929
disney,Movie,Documentary,6.05,4.218
disney,Movie,TV Movie,6.05,4.218
netflix,Movie,Documentary,6.05,4.218
netflix,Movie,TV Movie,6.05,4.218
amazon,Movie,Western,3.2,1.423
amazon,Movie,Drama,7.699999999999999,1.841
netflix,Movie,Documentary,6.4,8.415
netflix,Movie,Documentary,6.45,4.705
amazon,Movie,Documentary,6.6,7.352
amazon,Movie,Comedy,6.25,1.453
disney,Movie,Family,6.15,6.485
disney,Movie,Comedy,6.15,6.485
disney,Movie,Drama,6.15,6.485
disney,Movie,TV Movie,6.15,6.485
netflix,Movie,Documentary,7.8,6.486000000000001
amazon,Movie,Comedy,8.2,10.26
amazon,Movie,Crime,8.2,10.26
amazon,Movie,Drama,8.2,10.26
disney,Movie,Animation,6.0,9.817
disney,Movie,Family,6.0,9.817
amazon,Movie,Comedy,8.2,6.845
netflix,Movie,Comedy,5.55,2.103
amazon,Movie,Action,6.550000000000001,1.561
amazon,Movie,Drama,6.550000000000001,1.561
disney,Movie,Adventure,5.55,21.405
disney,Movie,Comedy,5.55,21.405
disney,Movie,Family,5.55,21.405
disney,Movie,Romance,5.55,21.405
disney,Movie,Adventure,3.85,17.454
disney,Movie,Comedy,3.85,17.454
disney,Movie,Family,3.85,17.454
netflix,Movie,Adventure,3.85,17.454
netflix,Movie,Comedy,3.85,17.454
netflix,Movie,Family,3.85,17.454
netflix,Movie,Horror,6.5,26.691
netflix,Movie,Thriller,6.5,26.691
disney,Movie,Animation,7.85,12.423
disney,Movie,Family,7.85,12.423
hbo,Movie,War,7.800000000000001,9.543
hbo,Movie,Drama,7.800000000000001,9.543
amazon,Movie,Documentary,8.85,1.875
amazon,Movie,Music,8.85,1.875
hulu,Movie,Comedy,5.9,2.279
hbo,Movie,Action,5.15,11.511
hbo,Movie,Drama,5.15,11.511
hbo,Movie,Thriller,5.15,11.511
hbo,Movie,Crime,5.15,11.511
hbo,Movie,Comedy,5.300000000000001,4.065
netflix,Movie,Comedy,6.15,15.722000000000001
netflix,Movie,Adventure,6.15,15.722000000000001
netflix,Movie,Music,6.15,15.722000000000001
netflix,Movie,Thriller,5.699999999999999,10.226
netflix,Movie,Documentary,7.2,7.49
netflix,Movie,History,7.2,7.49
netflix,Movie,Comedy,6.199999999999999,6.7989999999999995
netflix,Movie,Family,6.199999999999999,6.7989999999999995
amazon,Movie,Comedy,6.7,16.346
amazon,Movie,Thriller,6.7,16.346
amazon,Movie,Crime,6.7,16.346
netflix,Movie,Action,6.35,21.334
netflix,Movie,Comedy,6.35,21.334
netflix,Movie,Thriller,6.35,21.334
disney,Movie,Family,5.25,9.657
disney,Movie,Comedy,5.25,9.657
disney,Movie,Mystery,5.25,9.657
disney,Movie,TV Movie,5.25,9.657
disney,Movie,Animation,7.55,8.436
disney,Movie,Family,7.55,8.436
disney,Movie,Comedy,7.55,8.436
netflix,Movie,Drama,6.800000000000001,11.498
netflix,Movie,Music,6.800000000000001,11.498
hulu,Movie,Action,4.75,13.075
hulu,Movie,Crime,4.75,13.075
hulu,Movie,Drama,6.65,7.107
netflix,Movie,Comedy,5.4,4.56
netflix,Movie,Romance,5.4,4.56
amazon,Movie,Comedy,6.0,2.395
netflix,Movie,Comedy,6.95,3.865
netflix,Movie,Drama,6.95,3.865
netflix,Movie,Family,6.95,3.865
amazon,Movie,Family,6.0,3.305
amazon,Movie,Comedy,6.0,3.305
amazon,Movie,Romance,6.0,3.305
netflix,Movie,Comedy,5.65,4.265
netflix,Movie,Crime,5.65,4.265
netflix,Movie,Thriller,5.65,4.265
amazon,Movie,Drama,6.3,1.55
netflix,Movie,Action,7.4,2.929
netflix,Movie,Crime,7.4,2.929
netflix,Movie,Drama,7.4,2.929
amazon,Movie,Drama,2.7,2.7439999999999998
hbo,Movie,Action,6.95,10.731
hbo,Movie,Adventure,6.95,10.731
hbo,Movie,Science Fiction,6.95,10.731
netflix,Movie,Horror,5.2,13.277000000000001
netflix,Movie,Thriller,5.2,13.277000000000001
netflix,Movie,Mystery,5.2,13.277000000000001
amazon,Movie,Horror,3.5999999999999996,3.865
netflix,Movie,Action,7.15,11.636
netflix,Movie,Animation,7.15,11.636
netflix,Movie,Crime,7.15,11.636
netflix,Movie,Science Fiction,7.15,11.636
netflix,Movie,Animation,4.7,3.123
netflix,Movie,Family,4.7,3.123
netflix,Movie,Mystery,4.7,3.123
netflix,Movie,Thriller,5.35,60.691
netflix,Movie,Action,5.35,60.691
netflix,Movie,Fantasy,5.35,60.691
netflix,Movie,Horror,4.6,9.797
amazon,Movie,Comedy,4.85,23.531
amazon,Movie,Horror,4.85,23.531
netflix,Movie,Action,7.0,27.514
netflix,Movie,Animation,7.0,27.514
netflix,Movie,Science Fiction,7.0,27.514
amazon,Movie,Comedy,6.6,11.935
amazon,Movie,Fantasy,6.6,11.935
amazon,Movie,Romance,6.6,11.935
amazon,Movie,Drama,4.85,1.8530000000000002
amazon,Movie,Fantasy,4.85,1.8530000000000002
amazon,Movie,Mystery,4.85,1.8530000000000002
netflix,Movie,Action,7.199999999999999,15.238
netflix,Movie,Animation,7.199999999999999,15.238
netflix,Movie,Science Fiction,7.199999999999999,15.238
netflix,Movie,Thriller,7.199999999999999,15.238
amazon,Movie,Horror,4.550000000000001,4.651
amazon,Movie,Drama,4.550000000000001,4.651
amazon,Movie,Drama,4.85,4.761
amazon,Movie,Thriller,4.85,4.761
netflix,Movie,Documentary,7.0,1.81
amazon,Movie,Comedy,4.85,1.896
hbo,Movie,Documentary,7.65,3.926
amazon,Movie,Horror,3.0,3.025
netflix,Movie,Documentary,5.7,3.823
netflix,Movie,Horror,5.75,38.971
netflix,Movie,Thriller,5.75,38.971
netflix,Movie,War,5.75,38.971
netflix,Movie,Fantasy,5.75,38.971
netflix,Movie,Drama,7.25,1.421
netflix,Movie,Action,7.25,1.421
netflix,Movie,Crime,7.25,1.421
hbo,Movie,Romance,7.05,13.437999999999999
hbo,Movie,Drama,7.05,13.437999999999999
hbo,Movie,Drama,7.6,8.522
hbo,Movie,Western,7.6,8.522
amazon,Movie,Drama,7.300000000000001,9.674
amazon,Movie,Action,5.4,1.252
amazon,Movie,Adventure,5.4,1.252
amazon,Movie,Drama,5.4,1.252
netflix,Movie,Drama,6.8,4.361000000000001
netflix,Movie,History,6.8,4.361000000000001
netflix,Movie,Comedy,6.5,13.57
netflix,Movie,Romance,6.5,13.57
amazon,Movie,TV Movie,4.85,2.549
amazon,Movie,Science Fiction,4.85,2.549
amazon,Movie,Horror,4.85,2.549
amazon,Movie,Music,7.050000000000001,7.212000000000001
amazon,Movie,Documentary,7.050000000000001,7.212000000000001
hbo,Movie,Documentary,7.6,6.4639999999999995
hbo,Movie,Music,7.6,6.4639999999999995
netflix,Movie,Drama,6.6,9.617
amazon,Movie,Comedy,3.35,1.176
amazon,Movie,Comedy,6.35,1.4
netflix,Movie,Comedy,6.35,1.4
netflix,Movie,Drama,6.25,8.066
netflix,Movie,Romance,5.95,4.446000000000001
netflix,Movie,Comedy,5.95,4.446000000000001
netflix,Movie,Drama,5.95,4.446000000000001
netflix,Movie,Family,5.95,4.446000000000001
amazon,Movie,Comedy,6.7,4.638999999999999
amazon,Movie,Action,6.7,4.638999999999999
amazon,Movie,Science Fiction,6.7,4.638999999999999
amazon,Movie,Fantasy,6.7,4.638999999999999
netflix,Movie,Drama,7.15,15.152000000000001
hulu,Movie,Thriller,5.6,20.166
hbo,Movie,Comedy,6.4,2.86
hbo,Movie,Music,6.4,2.86
hbo,Movie,Romance,6.4,2.86
amazon,Movie,Crime,2.85,1.4
amazon,Movie,Drama,2.85,1.4
amazon,Movie,Romance,2.85,1.4
amazon,Movie,Drama,6.75,13.444
amazon,Movie,Romance,6.75,13.444
netflix,Movie,Horror,4.949999999999999,9.869
netflix,Movie,Thriller,4.949999999999999,9.869
netflix,Movie,Drama,5.5,2.582
netflix,Movie,Comedy,5.85,2.7710000000000004
netflix,Movie,Drama,5.85,2.7710000000000004
netflix,Movie,Family,5.85,2.7710000000000004
amazon,Movie,Drama,3.1,3.4160000000000004
amazon,Movie,Comedy,3.1,3.4160000000000004
amazon,Movie,Romance,3.1,3.4160000000000004
netflix,Movie,Comedy,5.0,11.130999999999998
netflix,Movie,Drama,5.0,11.130999999999998
amazon,Movie,Romance,5.0,6.928999999999999
amazon,Movie,Comedy,5.0,6.928999999999999
amazon,Movie,TV Movie,5.0,6.928999999999999
amazon,Movie,Crime,4.449999999999999,0.733
amazon,Movie,Drama,4.449999999999999,0.733
hulu,Movie,Comedy,6.1,11.187000000000001
hulu,Movie,Family,6.1,11.187000000000001
hulu,Movie,Music,6.1,11.187000000000001
hulu,Movie,Romance,6.1,11.187000000000001
amazon,Movie,Comedy,6.1,11.187000000000001
amazon,Movie,Family,6.1,11.187000000000001
amazon,Movie,Music,6.1,11.187000000000001
amazon,Movie,Romance,6.1,11.187000000000001
amazon,Movie,Drama,3.25,2.7910000000000004
amazon,Movie,Romance,3.25,2.7910000000000004
amazon,Movie,Comedy,3.25,2.7910000000000004
netflix,Movie,Horror,4.05,11.800999999999998
netflix,Movie,Comedy,4.05,11.800999999999998
amazon,Movie,Crime,4.449999999999999,0.733
amazon,Movie,Drama,4.449999999999999,0.733
netflix,Movie,Animation,7.05,7.045
netflix,Movie,Action,7.05,7.045
netflix,Movie,Comedy,7.05,7.045
hulu,Movie,Comedy,5.6,5.457000000000001
hulu,Movie,Music,5.6,5.457000000000001
hulu,Movie,Romance,5.6,5.457000000000001
amazon,Movie,Comedy,2.2,0.614
amazon,Movie,Drama,2.2,0.614
amazon,Movie,Drama,4.1,2.576
amazon,Movie,Comedy,4.1,2.576
amazon,Movie,Crime,5.9,6.966
amazon,Movie,Action,5.9,6.966
amazon,Movie,Thriller,5.9,6.966
netflix,Movie,Documentary,7.550000000000001,4.99
amazon,Movie,Animation,5.35,13.817
amazon,Movie,Family,5.35,13.817
hbo,Movie,Thriller,6.7,61.005
hbo,Movie,Drama,6.7,61.005
hbo,Movie,Science Fiction,6.7,61.005
amazon,Movie,Drama,5.6,8.558
amazon,Movie,Thriller,5.6,8.558
amazon,Movie,Documentary,8.350000000000001,3.925
hbo,Movie,Music,6.4,13.837
hbo,Movie,Documentary,6.4,13.837
hbo,Movie,Family,6.4,13.837
hbo,Movie,Crime,7.550000000000001,15.835
hbo,Movie,Drama,7.550000000000001,15.835
hbo,Movie,Mystery,7.550000000000001,15.835
amazon,Movie,Comedy,6.800000000000001,4.232
amazon,Movie,Romance,4.55,1.57
amazon,Movie,Comedy,4.55,1.57
amazon,Movie,Drama,4.55,1.57
amazon,Movie,Comedy,2.8,1.215
hbo,Movie,Drama,3.4,7.787999999999999
hbo,Movie,Romance,3.4,7.787999999999999
amazon,Movie,Action,4.6,8.054
amazon,Movie,Science Fiction,4.6,8.054
amazon,Movie,Thriller,4.6,8.054
hbo,Movie,Documentary,7.3,1.859
disney,Movie,Drama,7.35,11.029000000000002
disney,Movie,History,7.35,11.029000000000002
disney,Movie,Animation,5.85,30.884
disney,Movie,Family,5.85,30.884
disney,Movie,TV Movie,5.85,10.539000000000001
disney,Movie,Comedy,5.85,10.539000000000001
disney,Movie,Drama,5.85,10.539000000000001
disney,Movie,Family,5.85,10.539000000000001
amazon,Movie,Drama,3.9,0.929
amazon,Movie,Comedy,3.9,0.929
netflix,Movie,Family,6.35,9.369
amazon,Movie,Romance,7.050000000000001,2.435
amazon,Movie,Drama,7.050000000000001,2.435
amazon,Movie,TV Movie,7.050000000000001,2.435
netflix,Movie,Animation,6.35,3.2260000000000004
netflix,Movie,Family,6.35,3.2260000000000004
amazon,Movie,Animation,7.2,150.363
amazon,Movie,Adventure,7.2,150.363
amazon,Movie,Action,7.2,150.363
amazon,Movie,Fantasy,7.2,150.363
netflix,Movie,Drama,6.6,6.3020000000000005
netflix,Movie,Family,6.6,6.3020000000000005
netflix,Movie,Romance,6.6,6.3020000000000005
netflix,Movie,Drama,8.75,1.34
netflix,Movie,Mystery,6.85,4.187
netflix,Movie,Documentary,6.85,4.187
netflix,Movie,Drama,6.85,4.187
netflix,Movie,History,6.85,4.187
hbo,Movie,Documentary,6.45,1.4
netflix,Movie,Action,6.1,15.993
netflix,Movie,History,6.1,15.993
amazon,Movie,Drama,7.05,3.426
netflix,Movie,Drama,5.35,35.166
netflix,Movie,Drama,5.7,67.804
hulu,Movie,Romance,7.75,17.092
hulu,Movie,Drama,7.75,17.092
netflix,Movie,Romance,7.75,17.092
netflix,Movie,Drama,7.75,17.092
hbo,Movie,Thriller,7.6,22.064
hbo,Movie,Horror,7.6,22.064
hbo,Movie,Science Fiction,7.6,22.064
hbo,Movie,Action,6.0,12.235
hbo,Movie,Adventure,6.0,12.235
hbo,Movie,Science Fiction,6.0,12.235
hbo,Movie,Action,6.050000000000001,11.407
hbo,Movie,Science Fiction,6.050000000000001,11.407
hbo,Movie,Action,6.5,12.308
hbo,Movie,Science Fiction,6.5,12.308
hbo,Movie,Action,6.75,14.488
hbo,Movie,Science Fiction,6.75,14.488
hbo,Movie,Action,5.5,11.595
hbo,Movie,Science Fiction,5.5,11.595
hbo,Movie,Science Fiction,6.6,14.299000000000001
hbo,Movie,Horror,6.6,14.299000000000001
hbo,Movie,Science Fiction,6.35,88.639
hbo,Movie,Action,6.35,88.639
amazon,Movie,Thriller,5.7,2.841
amazon,Movie,Science Fiction,5.7,2.841
amazon,Movie,Comedy,6.0,7.74
amazon,Movie,Western,6.0,7.74
hbo,Movie,Documentary,7.8,9.537
netflix,Movie,Drama,5.75,11.822000000000001
netflix,Movie,Family,5.75,11.822000000000001
disney,Movie,TV Movie,6.8,4.606
disney,Movie,Drama,6.8,4.606
disney,Movie,Family,6.8,4.606
amazon,Movie,Adventure,2.2,1.4
amazon,Movie,Drama,2.2,1.4
amazon,Movie,Romance,2.2,1.4
amazon,Movie,Comedy,2.2,1.4
netflix,Movie,Comedy,7.949999999999999,5.131
amazon,Movie,Drama,5.75,11.822000000000001
amazon,Movie,Family,5.75,11.822000000000001
amazon,Movie,Comedy,5.8,1.669
amazon,Movie,Romance,5.8,1.669
hbo,Movie,Comedy,7.5,7.7379999999999995
hbo,Movie,Drama,7.5,7.7379999999999995
hbo,Movie,Comedy,6.7,4.453
amazon,Movie,Action,6.1,16.465999999999998
amazon,Movie,Adventure,6.1,16.465999999999998
amazon,Movie,Crime,6.1,16.465999999999998
hulu,Movie,Adventure,7.050000000000001,36.010999999999996
hulu,Movie,Action,7.050000000000001,36.010999999999996
hulu,Movie,Thriller,7.050000000000001,36.010999999999996
netflix,Movie,Adventure,7.050000000000001,36.010999999999996
netflix,Movie,Action,7.050000000000001,36.010999999999996
netflix,Movie,Thriller,7.050000000000001,36.010999999999996
amazon,Movie,Adventure,7.050000000000001,36.010999999999996
amazon,Movie,Action,7.050000000000001,36.010999999999996
amazon,Movie,Thriller,7.050000000000001,36.010999999999996
hulu,Movie,Comedy,5.45,2.43
netflix,Movie,Animation,7.85,1.255
netflix,Movie,Crime,6.25,8.374
netflix,Movie,Thriller,6.25,8.374
amazon,Movie,Western,3.3,0.961
netflix,Movie,Comedy,5.0,3.513
netflix,Movie,Comedy,6.95,6.502999999999999
netflix,Movie,Family,6.95,6.502999999999999
hbo,Movie,Comedy,4.85,7.652
hbo,Movie,Family,4.85,7.652
hulu,Movie,Mystery,8.0,53.317
hulu,Movie,Thriller,8.0,53.317
hulu,Movie,Drama,8.0,53.317
netflix,Movie,Western,5.6,7.306
hbo,Movie,Drama,8.05,25.607
hbo,Movie,War,8.05,25.607
hbo,Movie,Romance,8.05,25.607
amazon,Movie,Documentary,7.4,6.547999999999999
hulu,Movie,Horror,6.6,5.757999999999999
hulu,Movie,Thriller,6.6,5.757999999999999
hulu,Movie,Comedy,6.6,5.757999999999999
netflix,Movie,Family,5.800000000000001,18.624000000000002
netflix,Movie,Comedy,5.800000000000001,18.624000000000002
amazon,Movie,Drama,4.6,0.69
amazon,Movie,Romance,4.6,0.69
hulu,Movie,Comedy,5.9,11.284
hulu,Movie,Drama,5.9,11.284
hulu,Movie,Romance,5.9,11.284
amazon,Movie,Crime,5.55,3.1319999999999997
amazon,Movie,Drama,5.55,3.1319999999999997
amazon,Movie,Family,5.55,3.1319999999999997
netflix,Movie,Comedy,3.6500000000000004,3.1289999999999996
netflix,Movie,Documentary,6.800000000000001,6.51
netflix,Movie,Comedy,6.800000000000001,6.51
amazon,Movie,Comedy,5.0,3.3760000000000003
netflix,Movie,Comedy,6.25,12.569
hulu,Movie,Romance,4.5,4.391
hulu,Movie,Drama,4.5,4.391
netflix,Movie,Romance,4.5,4.391
netflix,Movie,Drama,4.5,4.391
netflix,Movie,Comedy,3.65,2.741
netflix,Movie,Mystery,3.65,2.741
disney,Movie,TV Movie,6.5,14.434000000000001
disney,Movie,Comedy,6.5,14.434000000000001
disney,Movie,Family,6.5,14.434000000000001
netflix,Movie,Comedy,5.75,31.044
amazon,Movie,Romance,7.1,4.218999999999999
amazon,Movie,Comedy,7.1,4.218999999999999
amazon,Movie,Family,7.1,4.218999999999999
amazon,Movie,Drama,7.1,4.218999999999999
netflix,Movie,Drama,7.25,12.606
netflix,Movie,History,7.25,12.606
netflix,Movie,Thriller,5.5,25.81
netflix,Movie,Crime,5.5,25.81
netflix,Movie,Action,5.5,25.81
netflix,Movie,Romance,5.85,10.005
netflix,Movie,Drama,5.85,10.005
netflix,Movie,Comedy,5.85,10.005
netflix,Movie,Thriller,7.300000000000001,25.18
netflix,Movie,Crime,7.300000000000001,25.18
netflix,Movie,Drama,7.300000000000001,25.18
hbo,Movie,Drama,8.2,39.824
hulu,Movie,Drama,8.2,39.824
netflix,Movie,Comedy,5.4,1.287
netflix,Movie,Drama,8.6,40.033
netflix,Movie,Crime,8.6,40.033
amazon,Movie,Thriller,7.2,4.223
amazon,Movie,Action,7.2,4.223
amazon,Movie,Drama,6.7,4.083
netflix,Movie,Drama,6.7,4.083
netflix,Movie,Adventure,5.85,38.768
netflix,Movie,Comedy,5.85,38.768
netflix,Movie,Fantasy,5.85,38.768
netflix,Movie,Family,5.85,38.768
netflix,Movie,Horror,5.85,38.768
amazon,Movie,Drama,5.9,0.6
amazon,Movie,Action,6.300000000000001,2.85
amazon,Movie,Thriller,6.300000000000001,2.85
netflix,Movie,Comedy,5.5,3.375
netflix,Movie,Romance,5.5,3.375
netflix,Movie,Drama,7.050000000000001,11.918
netflix,Movie,Mystery,7.050000000000001,11.918
netflix,Movie,Thriller,7.050000000000001,11.918
netflix,Movie,Horror,5.949999999999999,31.409000000000002
netflix,Movie,Thriller,5.949999999999999,31.409000000000002
disney,Movie,TV Movie,6.3,5.5729999999999995
disney,Movie,Comedy,6.3,5.5729999999999995
disney,Movie,Drama,6.3,5.5729999999999995
amazon,Movie,Crime,5.05,11.6
amazon,Movie,Drama,5.05,11.6
amazon,Movie,History,5.05,11.6
amazon,Movie,Thriller,5.05,11.6
netflix,Movie,History,6.75,6.502999999999999
netflix,Movie,Action,6.75,6.502999999999999
netflix,Movie,War,6.75,6.502999999999999
amazon,Movie,Horror,5.4,30.689
amazon,Movie,Drama,5.4,30.689
amazon,Movie,Comedy,6.15,2.181
amazon,Movie,Drama,6.15,2.181
amazon,Movie,TV Movie,6.15,2.181
hulu,Movie,Science Fiction,6.45,24.421999999999997
hulu,Movie,Comedy,6.45,24.421999999999997
hulu,Movie,Action,6.45,24.421999999999997
hbo,Movie,Drama,8.05,27.586
netflix,Movie,Drama,8.05,27.586
disney,Movie,Animation,6.6,2.443
hulu,Movie,Thriller,5.199999999999999,19.052
hulu,Movie,Action,5.199999999999999,19.052
